nro	anio	mes	dia	Azul	BahiaBlanca	'Bella Vista'	'Buenos Aires'	'Caseros'	'Ceres'	'Concordia'	'Cordoba'	'Corrientes'	'Formosa'	'Gral Pico'	'Gualeguaychu'	'Junin'	'La Plata'	'Laboulaye'	'Marcos Juarez'	'Mar del Plata'	'Parana'	'Paso de los Libres'	'Pehuajo'	'Pergamino'	'Posadas'	'Reconquista'	'Rio Cuarto'	'Rosario'	'San Luis'	'Sauce Viejo'	'Santa Rosa'	'Tandil'	'Tres Arroyos'
11418	2001	4	5	0	0	40.2	0.4	45	3	9	0	37	21	0.7	-999	0	0	0	0	0	0.4	30	0	0	0.2	3	0.5	0	0	0	0	0	0
11419	2001	4	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
11420	2001	4	7	0	0	0.2	0	7	0.2	0.8	0	0.3	0	0	2	0.9	0	0	-999	0	4	47	0	0	0	2	0	0.1	0	-999	0	0	0
11421	2001	4	8	0	0	0	0	13	1	40	0	0	1	0	17	16	0	0	0	0	5	5	0	44.6	41	0.6	0	15	0	0.5	0	0	0
11422	2001	4	9	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
11423	2001	4	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11424	2001	4	11	0	9	0	0	8	2	15	0	0	0	0	-999	0	0	0	0	3	3	0	0	0	0	0	0	0	0	8	0	7	11
11425	2001	4	12	21	0	0	0	-999	0	0.1	4	0	0	0	0	0	0	2	5	0	0	2	0	0	0	0	4	0	12	0	0	0	0
11426	2001	4	13	0	46.6	0	25.5	0	0	-999	0	0	0	21	14	45	13	94	56	11	20	0	50	38	0	0	23	42	52	27	111	26	93
11427	2001	4	14	0	0	33.5	0	0	0.2	20	0	0	0	0	14	0	0	0.7	0	0	15	0.8	0	0	0	21	2	0	0	19	0	0	0
11428	2001	4	15	0	0	0	0	0	0.6	0	5	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	-999	0	1	0	0	0	0.2
11429	2001	4	16	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	-999	0	0	0	0	0	17
11430	2001	4	17	3	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	12
11431	2001	4	18	0	37	0.1	0.2	0	0	0	0	0	0	7	2	0	2	0	0	12	0	0	9	0	0	0	0	5	0	0	2	6	43
11432	2001	4	19	0	0	5	0	0.7	0	9	0	31	0	0	0	0	0	0	0	0.8	2	0	0	0	0	2	0	0	0	0	0	0	0.5
11433	2001	4	20	0.1	0	0	0	0.2	0	0	0.5	20	7	0	0	0	0	0	0	1	0	0	0	0	39	0	0	0	0	0	0	0	0
11434	2001	4	21	23	0	0	0	0	0	0	4	0	25	0	0	0	0	0	0	4	0	0	0	0	0.6	0	0	0	0	0	0.2	0	0
11435	2001	4	22	0	3	8	4.6	18	0	4	0	0.8	-999	-999	2	2	4	0	0	10	5	8	2	0	0.1	0.5	-999	0	0	10	7	21	3
11436	2001	4	23	0	0	10.7	0	17	0	-999	0	13	22	0	0	0	0	0	0	4	0	0	0	0	52	3	0	0	0	0	0	0	0.5
11437	2001	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11438	2001	4	25	0	0	0.3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	3	0	0	0	0	0	0	0	0
11439	2001	4	26	0.9	0	0	0	0	0	0	0	0.7	-999	0	0	0	0	0	0	0	0	4	0	0	0.9	0	0	0	0	0	0	0	0
11440	2001	4	27	0	0	1.5	0	35	0	2	-999	4	0	2	0	0.9	0	12	0	0	0	18	0.3	0	0	0	9	0	1	0	-999	0	0.3
11441	2001	4	28	0	0	20.2	0	44	0.2	2	18	10	65	0	0	1	0	0.5	-999	0	0	19	0	0	20	0.2	12	0	4	0	0	0	0
11442	2001	4	29	9	0	15.2	0	50	6	7	12	1	31	14	0	1	0	16	10	0	3	36	0	0.1	24.7	10	3	3	7	12	11	0	0
11443	2001	4	30	29	5	2.5	11.4	16	0.5	36	0	0.1	0	6	26	5	2	2	2	2	1	4	25	4.2	0	3	0	20	0	2	4	3	4
11444	2001	5	1	0.3	0.1	1.3	3	10	0	6	0	0.1	0	0	0.7	3	3	0	0	23	0.5	17	0.5	1.8	0	0	0	2	0	0.5	0	12	0
11445	2001	5	2	0.5	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	6
11446	2001	5	3	0	0	0	0	0	0	0	0.4	0	3	0	0	0	0	0.4	0	0.6	0	0	0	0	0.8	0	20	0	0	0	0	0	2
11447	2001	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11448	2001	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11449	2001	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11450	2001	5	7	5	0	2	0	0	0	0	0	0	0.8	0.3	0.9	0	0	0	0	0	4	0	0	3	0	-999	0	5	0	3	0.1	0	0
11451	2001	5	8	0	0	0.3	12.7	10	0	11	0	0.6	0.9	0	5	-999	5	0	0	0.5	1	1	0	2.1	-999	0	0	3	0	0	0	3	0
11452	2001	5	9	0	-999	0	0	0	0	-999	0.2	0	0	0	-999	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	12
11453	2001	5	10	0.1	8	0	0	0	0	0	12	0	0	-999	0	0	0	0.3	0	9	0	0	0	0.2	0	0	-999	0	2	0	2	0.8	4
11454	2001	5	11	0	1	0	0.4	0	0	0	4	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	-999	0	0	0	0.8	0	5
11455	2001	5	12	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0.3
11456	2001	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	2	0	0	0	0
11457	2001	5	14	0.2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.2	0	0
11458	2001	5	15	0.2	11	0	16.5	0	0	1	0	0	0	20.2	11	-999	11	0.4	0	0.6	0	0	6	5	6	0	2	0	1	0	0.2	0	0
11459	2001	5	16	0	0	0	10.7	0	0	0.3	0	0	0	0	13	0.4	-999	0	0	0	1	0.3	0.6	2.3	0	0	-999	1	0	0.9	0	1	0
11460	2001	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0
11461	2001	5	18	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
11462	2001	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0
11463	2001	5	20	0	0	1.5	8.7	22	0	6	0	3	-999	0	17	3	5	0	0	0	4	16	0	0	17	0	0	-999	0	0.5	0	0	0
11464	2001	5	21	0	0	0	8.1	0.2	0	7	0	0	0	0	3	0	16	0	0	2	0	4	0	0	15	0	0	0	0	0	0	10	0
11465	2001	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11466	2001	5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11467	2001	5	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11468	2001	5	25	0	-999	0	0.1	0	0	0	0	0	0	0	0	50	0	0	0	12	0	0	18	62.4	0	0	0	0	0	0	0	31	0
11469	2001	5	26	0.2	39	0	0.2	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0.3
11470	2001	5	27	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0.6	7
11471	2001	5	28	3	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
11472	2001	5	29	4	0	0	16.2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0.5	0	0.1	0	1	0	0	0	0	0	0.4	0
11473	2001	5	30	0	0	3.9	12.6	0	4	2	0	0	0.4	0	16	0	8	0.1	0	1	0.8	15	0	0	0	6	-999	0	0	0	0	0	0
11474	2001	5	31	0	0	16.5	10.7	94	1	7	16	0	0	0	0	3	4	23	11	0	2	67	0	3	0	0	-999	0.2	0	0.5	0	0	0
11475	2001	6	1	0	0	0	0.1	0.4	0.3	0.4	0.3	10	14	0	-999	0.7	2	0	2	0	0	0	0	4.2	2	0.6	2	0	0	0	0	0	0
11476	2001	6	2	0	0	0	0.2	0	9	14	1	0	0	0	6	-999	0	1	0.5	0.5	3	0	0	1.7	0	48	1	1	0	0.6	0	0.4	0
11477	2001	6	3	0	0	0	0	5	4	25	2	0	0	0	13	0	1	0	0	0	17	0	0	0	0	20	0.5	-999	0	16	0	0	0
11478	2001	6	4	0	0	0	33.6	1	23	17	0	0	0	0	42	1	23	0	2	0	64	0	2	20.7	0	5	0	10	0	37	0	0	0
11479	2001	6	5	0	0	3.7	0.2	16	0	12	0	19	0	0	31	0	0	0	0	0	25	24	0	0	0.8	14	0	0	0	0.5	0	0	0
11480	2001	6	6	0	0	0.2	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0.8	0.3	0	0	0	0	0	0	0
11481	2001	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11482	2001	6	8	0	0	0	0	0	0	0.2	0	0	0.2	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0
11483	2001	6	9	0	0	12	0.2	0	4	17	0	133	4	0	0	0	0	0	2	0.3	2	9	0	0	32	20	0	0	0	11	0	0	0
11484	2001	6	10	3	0	0	0	0	0	0	0.9	0	6	-999	0	-999	0	0	2	0	0	0	0	0	0	0	-999	0	0	0	4	0	0
11485	2001	6	11	36	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	-999	0	0	0	-999	0	0	0	0	8	8
11486	2001	6	12	34	0	0	4.7	0	0	0	0	0	0	0.5	0	0	21	0.9	0	0.8	0	0	-999	0	0	0	-999	0	0	0	0.2	9	0.7
11487	2001	6	13	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0.4	0	0	0	0	0	0	0	0.4	92	26
11488	2001	6	14	0.5	1.7	0	35.3	0	0	0.1	3	0	0	20	15	6	22	2	4	1.2	0	0	2	1	0	0	2	3	0	0	7	35	3
11489	2001	6	15	0.4	9	4.1	0	3	0.1	14	0	1	15	0	1	0	1	0	0	7	2	4	0	0	32	5	0	0.8	0	-999	0.6	4	14
11490	2001	6	16	0	3	0	7	0	0	0	0	0	0	10	0.2	10	3.1	0.6	0	3	0	0	2	1.7	1	0	-999	0	6	0	5	3	11
11491	2001	6	17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	-999	0.2	0	0	0	0	-999	0	0.7
11492	2001	6	18	0	0	0	0	0	0	0	0	0.2	0.2	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
11493	2001	6	19	0	0	0	0	-999	0	0.7	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
11494	2001	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11495	2001	6	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11496	2001	6	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11497	2001	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
11498	2001	6	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.2	0	0	0	0
11499	2001	6	25	0	0	23.7	0	40	0	0.2	0	8	0.5	0	0	0	0	0	0	0	0	34	0	0	0.3	31	0	0	0	0	0	0	0
11500	2001	6	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	4	0	0	0	0	0	0	0	0
11501	2001	6	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11502	2001	6	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11503	2001	6	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11504	2001	6	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
11505	2001	7	1	0	0.2	0	0	7	0	7	0	0.6	0	0	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	0	0	0
11506	2001	7	2	0	1.1	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0.5
11507	2001	7	3	0	0	0	0.1	0	0.9	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0.2
11508	2001	7	4	0	0	0	0	2	0.2	-999	0	0	0	0	0	0	0	0	0	0.4	0	1	0	0	10	0.2	0	0	0	0	0	0	0
11509	2001	7	5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
11510	2001	7	6	0	0	0	0.6	0	0	0	0	0	0	0	0.5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11511	2001	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11512	2001	7	8	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	7
11513	2001	7	9	0	2	0	0	3	0	-999	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	2
11514	2001	7	10	0	0	4.5	3.2	0.8	0.1	20	0	22	20	0	2	0	2	0	0	0	0	63	0	0.2	41	-999	-999	-999	0	0	0	0	0
11515	2001	7	11	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.4	0	0	0	0	0	0	0	1
11516	2001	7	12	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.5
11517	2001	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
11518	2001	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11519	2001	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11520	2001	7	16	0.2	-999	0	10.2	0	0	0.1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11521	2001	7	17	0	0	0	-999	3	0	0	0	0	0	0	0	0	18	-999	-999	0.9	0	0	0	0	0	0	0	0	0	0	0.2	3	0.2
11522	2001	7	18	6	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0
11523	2001	7	19	0	0.8	0	30.6	0	0	0	0	0.1	0	0	19	12	24	0	0	19	0	0	-999	1.6	0	0	0	2	0	0	0.6	5	0.6
11524	2001	7	20	4	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	2	0	0.2	0	0.3
11525	2001	7	21	0	0	0	0.2	0	0	0	0.4	0	0	0	0	0	1	0	0.3	2	0	0	0	0	0	0	0.9	0	0	0	0.7	0	2
11526	2001	7	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	7	0	0	0	0
11527	2001	7	23	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	3	0	0	0	0
11528	2001	7	24	9	4	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0.5	0	0	1	0	0	0	-999	0	2	0	3	1	5
11529	2001	7	25	0	2	0	2	0.4	0	0.1	0	0	0	5.8	0.5	6	3	0.9	0	8	1	0	4	1.7	0	0	0.5	0.2	2	-999	1	9	3
11530	2001	7	26	0	0.2	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	8	0	0	0	0.5	0	0	0	2	0	0	0	0	5
11531	2001	7	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11532	2001	7	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11533	2001	7	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11534	2001	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11535	2001	7	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11536	2001	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11537	2001	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11538	2001	8	3	0	15	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	3	0	0	0	0	0	0	-999	0	0	0	3	0	16
11539	2001	8	4	28	32.7	0	0	0	0	0	0	0	0	2	0	0	0	-999	0	0.5	0	0	0	0	0	0	-999	0	1	0	8	0.5	14
11540	2001	8	5	0	27	0	6.1	0	0.3	0	5	0	0	10	0.1	27	3	0.3	25	12	2	0	2	22.5	0	0	0	16	1	0.8	15	17	4
11541	2001	8	6	0	0	0	11.5	-999	0	3	0	0	0	0	5	0	16	0	0	7.8	3	9	0	0	0.1	1	0	0.5	0	2	0	0	0
11542	2001	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11543	2001	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11544	2001	8	9	2	0	0	0.3	0	0	3	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11545	2001	8	10	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11546	2001	8	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0
11547	2001	8	12	0	7	0	23.1	0	11	3	0.3	0	0	0	9	16	8	0	0.2	0.7	15	0	3	22.7	0	1	0	17	0	21	0	5	10
11548	2001	8	13	0	0	0	1.2	13	0.3	6	0	0	0	0	2	1	3	0	0	4	0	0.8	0	0.2	0	14	0	0	0	0	0	0	0
11549	2001	8	14	0	0	0	17.8	0.7	4	4	0	0	0	0	9	6	29	0	1	0	8	0	0	18.3	0	0	0.5	26	0	11	0	0	0
11550	2001	8	15	0	0	0	3	0.6	0.3	16	0	0	0	1	35	0	8	2	-999	0	23	0	0	0.4	0	3	25	1	0	2	0.1	0	0
11551	2001	8	16	33	0	4.4	37.5	33	0.7	38	0	4	13	0	22	0	44	0	7	0	21	18	0	16.5	0.4	5	0.5	9	0	7	0	0	0
11552	2001	8	17	44	0	4.5	5.2	11	0.5	18	-999	20	7	8	18	8	8	30	3	30	8	22	15	6	21	4	8	8	2	8	12	37	4
11553	2001	8	18	0	0	0	2.6	5	0	0.1	9	0.7	8	3	-999	10	3	14	6	19	0.4	20	15	1.9	17	0	3	1	0	0	0	31	17
11554	2001	8	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0.5	3
11555	2001	8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11556	2001	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11557	2001	8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11558	2001	8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11559	2001	8	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11560	2001	8	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7
11561	2001	8	26	0	7	17	58.7	15	0.5	16	-999	0.5	-999	0.1	36	64	62	0	0	31	20	16	-999	22	0.4	13	0	46	0	14	0	49	18
11562	2001	8	27	0	0	0	0.3	0	0	0	0	0	30	0	0	0	3	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
11563	2001	8	28	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
11564	2001	8	29	5	0.3	0	0	0	0	0	0	0	0	0	0	2	0	-999	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0.4
11565	2001	8	30	10	0	8.5	-999	8	0	3	0.9	0	0	9	0	0	3	3	0	3	0	13	7	0	0	10	2	0.9	0	0	0.3	1	0.1
11566	2001	8	31	0.6	0	5	0.3	107	7	41	12	0	0	0	3	1	0.9	8	12	11	8	8	16	2.8	0	22	11	5	1	9	0.1	16	2
11567	2001	9	1	0	0	0.3	5.9	72	0.4	20	2	0	0	0	15	12	-999	14	7	0.5	2	35	4	22	0	12	4	4	0.1	5	0	0.2	0
11568	2001	9	2	0	0	0	0	3	1	3	2	0.5	0	0	0.3	0	0	0	0.3	0	0	8	0	0.1	0.1	2	-999	0.5	1	0	0	0	0
11569	2001	9	3	0	0	0.6	0	0	0	0.5	-999	2	-999	0	0.3	0	0	0	2	0	0	8	0	0.6	0.8	0	-999	0.5	0.3	0	0.7	0	0
11570	2001	9	4	0	0	1	0	0	0.1	0	2	0.9	1	0	0	0	0	0	0	0	0	0	0	0	3	0.1	-999	0	5	0	0	0	0
11571	2001	9	5	6	0	0	0	0	0	0	0.6	0	0	2	0	0	0	0	0	0	0	0	0	0	0.2	0	1	0	0.1	0	0.1	0	0
11572	2001	9	6	3	9	0	4.5	0	4	0	-999	0	0	8	8	5	13	2	1	4	0.6	0	5	5.1	0	0.8	3	3	0	1	4	16	9
11573	2001	9	7	0	0	2	6.6	32	0	40	0	1	0	0	2	0	8	0	0	11	3	21	0	0.3	4	9	1	0	0	-999	0	6	1
11574	2001	9	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.3	0	0	0	0	0	0	0
11575	2001	9	9	0	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0.6	0	0	0	0
11576	2001	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11577	2001	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11578	2001	9	12	8	0.6	0.1	0	0.2	0	1	2	0.2	0.2	0	0	0	0	1	0	0	0	4	6	0	5	0.6	5	0	0.1	0	0	0.6	11
11579	2001	9	13	0.3	0	0	0.3	0	0	0	4	0	1	0	0	0.9	0	0	0	9	0	0	2	0	3	0	0	0	0.1	0	0	6	0
11580	2001	9	14	0.6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	5
11581	2001	9	15	0	0.2	0	3.1	0	0	0	0	0	0	0	2	0.4	0.3	0	0	2	0	0	0	0.9	0	0	0	0	0	0	0	0	1
11582	2001	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11583	2001	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11584	2001	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11585	2001	9	19	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11586	2001	9	20	0	0	0	0	0	0	0	0	0.4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11587	2001	9	21	0	2	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	-999	9	0	0	0	0	0	0	0	1
11588	2001	9	22	96	52	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	16
11589	2001	9	23	0	22	0	1	0	0	0	0	16	-999	18	0	48	-999	31	10	8	0	0	32	24.6	4	0	18	7	0.2	0	24	17	18
11590	2001	9	24	0	1	0.4	0	0	10	3	23	13	49	0	5	0	0.5	0	3	0.2	8	0	0	0.8	22	0	0	0	0	2	0	0	0.6
11591	2001	9	25	0	0	5.9	0	13	16	13	10	13	-999	0	0	0	0	0	0	0	1	7	0	0	3	3	-999	0	2	2	0	0	0.2
11592	2001	9	26	10	0.2	0	0	0.2	0.2	3	6.5	0	0	10	2	0.5	0	4	3	0	2	0.5	8	0	0	0.3	3	2	3	3	13	0	0
11593	2001	9	27	0.9	6	3	0	2	0	8	0.4	12	7	8	-999	0	0	1	0.6	-999	0	1	17	0	58	10	0	0	0	0	5	3	0
11594	2001	9	28	7	0	0	0	0	0.4	0	9	0	3	16	0	0	0	0.7	10	0	0	0	0	0	16	0	11	0	10	0	26	0.2	0.2
11595	2001	9	29	21	10	0	12.6	41	6	97.5	43	0	0	20	30	22	7	45	34	0.8	44	0	15	55.6	8.2	0	37	73	32	60	18	9	8
11596	2001	9	30	4	3	0	18.6	7	0	10	0	0	0	49	7	22	17	68	9	16	13	5	32	56.5	30	0	24	14	40	4	31	18	5
11597	2001	10	1	0	1	0	0.6	6	0.3	21	0	0	0	0	6.1	8	-999	0.7	0.2	7	4	3	1	1.9	4	0	1	1	4	5.5	0.9	7	4
11598	2001	10	2	0.4	0.3	0	2.2	0.4	0	0.4	0	0	0	0	-999	0	1	0	0	3	0.8	0	0	0.8	0.4	0	0	0	0	-999	0	0.8	0.4
